surah,ayah,page,word_count
66,6,560,22
66,7,560,11
66,8,561,45
66,9,561,11
66,10,561,27
66,11,561,24
66,12,561,17
67,1,562,9
67,2,562,11
67,3,562,18
67,4,562,10
67,5,562,12
67,6,562,7
67,7,562,8
67,8,562,13
67,9,562,18
67,10,562,11
67,11,562,5
67,12,562,9
67,13,563,9
67,14,563,7
67,15,563,14
67,16,563,11
67,17,563,12
67,18,563,8
67,19,563,15
67,20,563,15
67,21,563,12
67,22,563,12
67,23,563,12
67,24,563,8
67,25,563,7
67,26,563,9
67,27,564,13
67,28,564,15
67,29,564,13
67,30,564,10
68,1,564,4
68,2,564,5
68,3,564,5
68,4,564,4
68,5,564,2
68,6,564,2
68,7,564,11
68,8,564,3
68,9,564,4
68,10,564,5
68,11,564,3
68,12,564,4
68,13,564,4
68,14,564,5
68,15,564,7
68,16,565,3
68,17,565,10
68,18,565,2
68,19,565,7
68,20,565,2
68,21,565,2
68,22,565,7
68,23,565,3
68,24,565,6
68,25,565,4
68,26,565,5
68,27,565,3
68,28,565,7
68,29,565,6
68,30,565,5
68,31,565,5
68,32,565,10
68,33,565,8
68,34,565,6
68,35,565,3
68,36,565,4
68,37,565,5
68,38,565,5
68,39,565,12
68,40,565,4
68,41,565,8
68,42,565,9
68,43,566,11
68,44,566,10
68,45,566,5
68,46,566,7
68,47,566,5
68,48,566,11
68,49,566,10
68,50,566,5
68,51,566,12
68,52,566,5
69,1,566,1
69,2,566,2
69,3,566,4
69,4,566,4
69,5,566,4
69,6,566,6
69,7,566,15
69,8,566,5
69,9,567,6
69,10,567,6
69,11,567,7
69,12,567,6
69,13,567,6
69,14,567,6
69,15,567,3
69,16,567,5
69,17,567,9
69,18,567,6
69,19,567,9
69,20,567,5
69,21,567,4
69,22,567,3
69,23,567,2
69,24,567,8
69,25,567,10
69,26,567,4
69,27,567,3
69,28,567,4
69,29,567,3
69,30,567,2
69,31,567,3
69,32,567,7
69,33,567,6
69,34,567,5
69,35,568,5
69,36,568,5
69,37,568,4
69,38,568,4
69,39,568,3
69,40,568,4
69,41,568,7
69,42,568,6
69,43,568,4
69,44,568,5
69,45,568,3
69,46,568,4
69,47,568,6
69,48,568,3
69,49,568,5
69,50,568,4
69,51,568,3
69,52,568,4
70,1,568,4
70,2,568,4
70,3,568,4
70,4,568,11
70,5,568,3
70,6,568,3
70,7,568,2
70,8,568,4
70,9,568,3
70,10,568,4
70,11,569,9
70,12,569,2
70,13,569,3
70,14,569,6
70,15,569,3
70,16,569,2
70,17,569,4
70,18,569,2
70,19,569,4
70,20,569,4
70,21,569,4
70,22,569,2
70,23,569,5
70,24,569,5
70,25,569,2
70,26,569,4
70,27,569,6
70,28,569,5
70,29,569,4
70,30,569,10
70,31,569,7
70,32,569,5
70,33,569,4
70,34,569,5
70,35,569,4
70,36,569,5
70,37,569,5
70,38,569,8
70,39,569,5
70,40,570,7
70,41,570,8
70,42,570,8
70,43,570,9
70,44,570,9
71,1,570,14
71,2,570,6
71,3,570,5
71,4,570,18
71,5,570,7
71,6,570,5
71,7,570,14
71,8,570,4
71,9,570,7
71,10,570,6
71,11,571,4
71,12,571,9
71,13,571,6
71,14,571,3
71,15,571,8
71,16,571,7
71,17,571,5
71,18,571,5
71,19,571,5
71,20,571,4
71,21,571,13
71,22,571,3
71,23,571,13
71,24,571,8
71,25,571,12
71,26,571,10
71,27,571,10
71,28,571,15
72,1,572,13
72,2,572,9
72,3,572,9
72,4,572,7
72,5,572,10
72,6,572,11
72,7,572,9
72,8,572,8
72,9,572,13
72,10,572,13
72,11,572,9
72,12,572,11
72,13,572,14
72,14,573,10
72,15,573,5
72,16,573,7
72,17,573,10
72,18,573,8
72,19,573,10
72,20,573,8
72,21,573,8
72,22,573,12
72,23,573,16
72,24,573,11
72,25,573,11
72,26,573,7
72,27,573,13
72,28,573,13
73,1,574,2
73,2,574,4
73,3,574,5
73,4,574,6
73,5,574,5
73,6,574,8
73,7,574,6
73,8,574,6
73,9,574,9
73,10,574,7
73,11,574,6
73,12,574,4
73,13,574,5
73,14,574,8
73,15,574,11
73,16,574,6
73,17,574,8
73,18,574,6
73,19,574,9
73,20,575,78
74,1,575,2
74,2,575,2
74,3,575,2
74,4,575,2
74,5,575,2
74,6,575,3
74,7,575,2
74,8,575,4
74,9,575,4
74,10,575,4
74,11,575,4
74,12,575,4
74,13,575,2
74,14,575,3
74,15,575,4
74,16,575,5
74,17,575,2
74,18,576,3
74,19,576,3
74,20,576,4
74,21,576,2
74,22,576,3
74,23,576,3
74,24,576,6
74,25,576,5
74,26,576,2
74,27,576,4
74,28,576,4
74,29,576,2
74,30,576,3
74,31,576,57
74,32,576,2
74,33,576,3
74,34,576,3
74,35,576,3
74,36,576,2
74,37,576,7
74,38,576,5
74,39,576,3
74,40,576,3
74,41,576,2
74,42,576,4
74,43,576,5
74,44,576,4
74,45,576,4
74,46,576,4
74,47,576,3
74,48,577,4
74,49,577,5
74,50,577,3
74,51,577,3
74,52,577,9
74,53,577,5
74,54,577,3
74,55,577,3
74,56,577,11
75,1,577,4
75,2,577,4
75,3,577,5
75,4,577,6
75,5,577,5
75,6,577,4
75,7,577,3
75,8,577,2
75,9,577,3
75,10,577,5
75,11,577,3
75,12,577,4
75,13,577,6
75,14,577,5
75,15,577,3
75,16,577,6
75,17,577,4
75,18,577,4
75,19,577,4
75,20,578,4
75,21,578,2
75,22,578,3
75,23,578,3
75,24,578,3
75,25,578,5
75,26,578,4
75,27,578,3
75,28,578,3
75,29,578,3
75,30,578,4
75,31,578,4
75,32,578,3
75,33,578,5
75,34,578,3
75,35,578,4
75,36,578,5
75,37,578,6
75,38,578,5
75,39,578,5
75,40,578,7
76,1,578,11
76,2,578,10
76,3,578,7
76,4,578,6
76,5,578,8
76,6,579,7
76,7,579,7
76,8,579,7
76,9,579,10
76,10,579,7
76,11,579,8
76,12,579,5
76,13,579,10
76,14,579,6
76,15,579,8
76,16,579,5
76,17,579,6
76,18,579,4
76,19,579,9
76,20,579,7
76,21,579,13
76,22,579,8
76,23,579,6
76,24,579,9
76,25,579,5
76,26,580,7
76,27,580,8
76,28,580,9
76,29,580,9
76,30,580,11
76,31,580,10
77,1,580,2
77,2,580,2
77,3,580,2
77,4,580,2
77,5,580,2
77,6,580,3
77,7,580,3
77,8,580,3
77,9,580,3
77,10,580,3
77,11,580,3
77,12,580,3
77,13,580,2
77,14,580,5
77,15,580,3
77,16,580,3
77,17,580,3
77,18,580,3
77,19,580,3
77,20,581,5
77,21,581,4
77,22,581,3
77,23,581,3
77,24,581,3
77,25,581,4
77,26,581,2
77,27,581,7
77,28,581,3
77,29,581,6
77,30,581,6
77,31,581,6
77,32,581,4
77,33,581,3
77,34,581,3
77,35,581,4
77,36,581,4
77,37,581,3
77,38,581,5
77,39,581,5
77,40,581,3
77,41,581,5
77,42,581,3
77,43,581,6
77,44,581,4
77,45,581,3
77,46,581,5
77,47,581,3
77,48,581,6
77,49,581,3
77,50,581,4
78,1,582,2
78,2,582,3
78,3,582,4
78,4,582,2
78,5,582,3
78,6,582,4
78,7,582,2
78,8,582,2
78,9,582,3
78,10,582,3
78,11,582,3
78,12,582,4
78,13,582,3
78,14,582,5
78,15,582,4
78,16,582,2
78,17,582,5
78,18,582,6
78,19,582,4
78,20,582,4
78,21,582,4
78,22,582,2
78,23,582,3
78,24,582,6
78,25,582,3
78,26,582,2
78,27,582,5
78,28,582,3
78,29,582,4
78,30,582,5
78,31,583,3
78,32,583,2
78,33,583,2
78,34,583,2
78,35,583,6
78,36,583,5
78,37,583,10
78,38,583,14
78,39,583,9
78,40,583,15
79,1,583,2
79,2,583,2
79,3,583,2
79,4,583,2
79,5,583,2
79,6,583,3
79,7,583,2
79,8,583,3
79,9,583,2
79,10,583,5
79,11,583,4
79,12,583,5
79,13,583,4
79,14,583,3
79,15,583,4
79,16,584,6
79,17,584,5
79,18,584,6
79,19,584,4
79,20,584,3
79,21,584,2
79,22,584,3
79,23,584,2
79,24,584,4
79,25,584,5
79,26,584,6
79,27,584,6
79,28,584,3
79,29,584,4
79,30,584,4
79,31,584,4
79,32,584,2
79,33,584,3
79,34,584,4
79,35,584,5
79,36,584,4
79,37,584,3
79,38,584,3
79,39,584,4
79,40,584,9
79,41,584,4
79,42,584,5
79,43,584,4
79,44,584,3
79,45,584,5
79,46,584,9
80,1,585,2
80,2,585,3
80,3,585,4
80,4,585,4
80,5,585,3
80,6,585,3
80,7,585,4
80,8,585,4
80,9,585,2
80,10,585,3
80,11,585,3
80,12,585,3
80,13,585,3
80,14,585,2
80,15,585,2
80,16,585,2
80,17,585,4
80,18,585,4
80,19,585,4
80,20,585,3
80,21,585,3
80,22,585,4
80,23,585,5
80,24,585,4
80,25,585,4
80,26,585,4
80,27,585,3
80,28,585,2
80,29,585,2
80,30,585,2
80,31,585,2
80,32,585,3
80,33,585,3
80,34,585,5
80,35,585,2
80,36,585,2
80,37,585,6
80,38,585,3
80,39,585,2
80,40,585,4
80,41,585,2
80,42,585,4
81,1,586,3
81,2,586,3
81,3,586,3
81,4,586,3
81,5,586,3
81,6,586,3
81,7,586,3
81,8,586,3
81,9,586,3
81,10,586,3
81,11,586,3
81,12,586,3
81,13,586,3
81,14,586,4
81,15,586,3
81,16,586,2
81,17,586,3
81,18,586,3
81,19,586,4
81,20,586,6
81,21,586,3
81,22,586,3
81,23,586,4
81,24,586,5
81,25,586,5
81,26,586,2
81,27,586,5
81,28,586,5
81,29,586,8
82,1,587,3
82,2,587,3
82,3,587,3
82,4,587,3
82,5,587,5
82,6,587,6
82,7,587,4
82,8,587,6
82,9,587,4
82,10,587,3
82,11,587,2
82,12,587,3
82,13,587,4
82,14,587,4
82,15,587,3
82,16,587,4
82,17,587,5
82,18,587,6
82,19,587,9
83,1,587,2
83,2,587,6
83,3,587,5
83,4,587,5
83,5,587,2
83,6,587,5
83,7,588,6
83,8,588,4
83,9,588,2
83,10,588,3
83,11,588,4
83,12,588,7
83,13,588,7
83,14,588,8
83,15,588,6
83,16,588,4
83,17,588,7
83,18,588,6
83,19,588,4
83,20,588,2
83,21,588,2
83,22,588,4
83,23,588,3
83,24,588,5
83,25,588,4
83,26,588,6
83,27,588,3
83,28,588,4
83,29,588,8
83,30,588,4
83,31,588,6
83,32,588,6
83,33,588,4
83,34,588,6
83,35,589,3
83,36,589,6
84,1,589,3
84,2,589,3
84,3,589,3
84,4,589,4
84,5,589,3
84,6,589,8
84,7,589,5
84,8,589,4
84,9,589,4
84,10,589,6
84,11,589,3
84,12,589,2
84,13,589,5
84,14,589,5
84,15,589,6
84,16,589,3
84,17,589,3
84,18,589,3
84,19,589,4
84,20,589,4
84,21,589,6
84,22,589,4
84,23,589,4
84,24,589,3
84,25,589,9
85,1,590,3
85,2,590,2
85,3,590,2
85,4,590,3
85,5,590,3
85,6,590,4
85,7,590,6
85,8,590,9
85,9,590,10
85,10,590,14
85,11,590,14
85,12,590,4
85,13,590,4
85,14,590,3
85,15,590,3
85,16,590,3
85,17,590,4
85,18,590,2
85,19,590,5
85,20,590,4
85,21,590,4
85,22,590,3
86,1,591,2
86,2,591,4
86,3,591,2
86,4,591,6
86,5,591,4
86,6,591,4
86,7,591,5
86,8,591,4
86,9,591,3
86,10,591,6
86,11,591,3
86,12,591,3
86,13,591,3
86,14,591,3
86,15,591,3
86,16,591,2
86,17,591,4
87,1,591,4
87,2,591,3
87,3,591,3
87,4,591,3
87,5,591,3
87,6,591,3
87,7,591,9
87,8,591,2
87,9,591,4
87,10,591,3
87,11,591,2
87,12,591,4
87,13,591,6
87,14,591,4
87,15,591,4
87,16,592,4
87,17,592,3
87,18,592,5
87,19,592,3
88,1,592,4
88,2,592,3
88,3,592,2
88,4,592,3
88,5,592,4
88,6,592,6
88,7,592,6
88,8,592,3
88,9,592,2
88,10,592,3
88,11,592,4
88,12,592,3
88,13,592,3
88,14,592,2
88,15,592,2
88,16,592,2
88,17,592,6
88,18,592,4
88,19,592,4
88,20,592,4
88,21,592,4
88,22,592,3
88,23,592,4
88,24,592,4
88,25,592,3
88,26,592,4
89,1,593,1
89,2,593,2
89,3,593,2
89,4,593,3
89,5,593,6
89,6,593,6
89,7,593,3
89,8,593,6
89,9,593,5
89,10,593,3
89,11,593,4
89,12,593,3
89,13,593,5
89,14,593,3
89,15,593,11
89,16,593,10
89,17,593,5
89,18,593,5
89,19,593,4
89,20,593,4
89,21,593,6
89,22,593,5
89,23,593,9
89,24,594,4
89,25,594,5
89,26,594,4
89,27,594,3
89,28,594,5
89,29,594,3
89,30,594,2
90,1,594,4
90,2,594,4
90,3,594,3
90,4,594,5
90,5,594,6
90,6,594,4
90,7,594,5
90,8,594,4
90,9,594,2
90,10,594,2
90,11,594,3
90,12,594,4
90,13,594,2
90,14,594,6
90,15,594,3
90,16,594,4
90,17,594,9
90,18,594,3
90,19,594,6
90,20,594,3
91,1,595,2
91,2,595,3
91,3,595,3
91,4,595,3
91,5,595,3
91,6,595,3
91,7,595,3
91,8,595,3
91,9,595,4
91,10,595,4
91,11,595,3
91,12,595,3
91,13,595,7
91,14,595,7
91,15,595,3
92,1,595,3
92,2,595,3
92,3,595,4
92,4,595,3
92,5,595,4
92,6,595,2
92,7,595,2
92,8,595,4
92,9,595,2
92,10,595,2
92,11,595,6
92,12,595,3
92,13,595,4
92,14,595,3
92,15,596,4
92,16,596,3
92,17,596,2
92,18,596,4
92,19,596,6
92,20,596,5
92,21,596,2
93,1,596,1
93,2,596,3
93,3,596,5
93,4,596,5
93,5,596,4
93,6,596,4
93,7,596,3
93,8,596,3
93,9,596,4
93,10,596,4
93,11,596,4
94,1,596,4
94,2,596,3
94,3,596,3
94,4,596,3
94,5,596,4
94,6,596,4
94,7,596,3
94,8,596,3
95,1,597,2
95,2,597,2
95,3,597,3
95,4,597,6
95,5,597,4
95,6,597,9
95,7,597,4
95,8,597,4
96,1,597,5
96,2,597,4
96,3,597,3
96,4,597,3
96,5,597,5
96,6,597,4
96,7,597,3
96,8,597,4
96,9,597,3
96,10,597,3
96,11,597,5
96,12,597,3
96,13,597,4
96,14,597,5
96,15,597,6
96,16,597,3
96,17,597,2
96,18,597,2
96,19,597,5
97,1,598,5
97,2,598,5
97,3,598,6
97,4,598,9
97,5,598,5
98,1,598,12
98,2,598,6
98,3,598,3
98,4,598,11
98,5,598,16
98,6,598,16
98,7,598,9
98,8,599,21
99,1,599,4
99,2,599,3
99,3,599,4
99,4,599,3
99,5,599,4
99,6,599,6
99,7,599,6
99,8,599,6
100,1,599,2
100,2,599,2
100,3,599,2
100,4,599,3
100,5,599,3
100,6,599,4
100,7,599,4
100,8,599,4
100,9,599,7
100,10,600,4
100,11,600,5
101,1,600,1
101,2,600,2
101,3,600,4
101,4,600,5
101,5,600,4
101,6,600,4
101,7,600,4
101,8,600,4
101,9,600,2
101,10,600,4
101,11,600,2
102,1,600,2
102,2,600,3
102,3,600,3
102,4,600,4
102,5,600,5
102,6,600,2
102,7,600,4
102,8,600,5
103,1,601,1
103,2,601,4
103,3,601,9
104,1,601,4
104,2,601,4
104,3,601,4
104,4,601,4
104,5,601,4
104,6,601,3
104,7,601,4
104,8,601,3
104,9,601,3
105,1,601,7
105,2,601,5
105,3,601,4
105,4,601,4
105,5,601,3
106,1,602,2
106,2,602,4
106,3,602,4
106,4,602,7
107,1,602,4
107,2,602,4
107,3,602,5
107,4,602,2
107,5,602,5
107,6,602,3
107,7,602,2
108,1,602,3
108,2,602,3
108,3,602,4
109,1,603,3
109,2,603,4
109,3,603,5
109,4,603,5
109,5,603,5
109,6,603,4
110,1,603,5
110,2,603,7
110,3,603,7
111,1,603,5
111,2,603,6
111,3,603,4
111,4,603,3
111,5,603,5
112,1,604,4
112,2,604,2
112,3,604,4
112,4,604,5
113,1,604,4
113,2,604,4
113,3,604,5
113,4,604,5
113,5,604,5
114,1,604,4
114,2,604,2
114,3,604,2
114,4,604,4
114,5,604,5
114,6,604,3
